#Nome de Pregao;Tipo da Acao;Data da Aprovacao;Valor do Provento R$;Provento por 1 ou 1000 AcÑes;Tipo do Provento;"Ultimo Dia ""Com""";"Data do Ultimo Preco ""Com""";"Ultimo Preco ""Com""";Preco por 1 ou 1000 Acoes;Provento/ Preco %
TEKNO;PR;28/04/2011;2,7;1;DIVIDENDO;28/04/2011;20/04/2011;85;1;3,176471
TEKNO;PR;13/07/2011;2,16;1;JRS CAP PROPRIO;13/07/2011;01/07/2011;81,51;1;2,649982
TEKNO;PR;09/11/2011;2,17;1;JRS CAP PROPRIO;16/11/2011;16/11/2011;80;1;2,7125
TEKNO;PR;26/04/2012;5,7905;1;DIVIDENDO;26/04/2012;24/04/2012;89;1;6,50618
TEKNO;PR;12/07/2012;2,1235;1;JRS CAP PROPRIO;12/07/2012;11/07/2012;87;1;2,440805
TEKNO;PR;06/11/2012;1,947;1;JRS CAP PROPRIO;14/11/2012;06/11/2012;85;1;2,290588
TEKNO;PR;29/04/2013;4,22367449;1;DIVIDENDO;29/04/2013;24/04/2013;92,7;1;4,556283
TEKNO;PR;29/04/2013;1,51590947;1;DIVIDENDO;29/04/2013;24/04/2013;92,7;1;1,635285
TEKNO;PR;22/07/2013;1,6894;1;JRS CAP PROPRIO;22/07/2013;19/07/2013;90;1;1,877111
TELEBRAS;OR;29/04/1996;0,096814;1000;DIVIDENDO;29/04/1996;29/04/1996;42,35;1000;0,228604
TELEBRAS;OR;29/04/1996;0,059191;1000;DIVIDENDO;29/04/1996;29/04/1996;42,35;1000;0,139766
TELEBRAS;OR;29/04/1996;0,243393;1000;DIVIDENDO;29/04/1996;29/04/1996;42,35;1000;0,574718
TELEBRAS;OR;29/04/1997;0,001157;1000;DIVIDENDO;29/04/1997;29/04/1997;114,7;1000;0,001009
TELEBRAS;OR;29/04/1997;0,113391;1000;DIVIDENDO;29/04/1997;29/04/1997;114,7;1000;0,098859
TELEBRAS;OR;29/04/1997;0,051296;1000;DIVIDENDO;29/04/1997;29/04/1997;114,7;1000;0,044722
TELEBRAS;OR;29/04/1997;1,762577;1000;DIVIDENDO;29/04/1997;29/04/1997;114,7;1000;1,536684
TELEBRAS;OR;07/04/1998;2,267175;1000;JRS CAP PROPRIO;07/04/1998;07/04/1998;117,5;1000;1,929511
TELEBRAS;PR;29/04/1996;0,387002;1000;DIVIDENDO;29/04/1996;29/04/1996;54,9;1000;0,704922
TELEBRAS;PR;29/04/1996;0,236608;1000;DIVIDENDO;29/04/1996;29/04/1996;54,9;1000;0,43098
TELEBRAS;PR;29/04/1996;0,972934;1000;DIVIDENDO;29/04/1996;29/04/1996;54,9;1000;1,772193
TELEBRAS;PR;29/04/1997;0,001157;1000;DIVIDENDO;29/04/1997;29/04/1997;122;1000;0,000948
TELEBRAS;PR;29/04/1997;0,113391;1000;DIVIDENDO;29/04/1997;29/04/1997;122;1000;0,092943
TELEBRAS;PR;29/04/1997;0,051296;1000;DIVIDENDO;29/04/1997;29/04/1997;122;1000;0,042046
TELEBRAS;PR;29/04/1997;1,762577;1000;DIVIDENDO;29/04/1997;29/04/1997;122;1000;1,444735
TELEBRAS;PR;07/04/1998;2,267175;1000;JRS CAP PROPRIO;07/04/1998;07/04/1998;143,5;1000;1,579913
TELEF BRASIL;OR;30/12/1998;0,683597629;1000;JRS CAP PROPRIO;30/12/1998;30/12/1998;15,5;1000;4,410307
TELEF BRASIL;OR;30/12/1998;0,786402371;1000;JRS CAP PROPRIO;30/12/1998;30/12/1998;15,5;1000;5,073564
TELEF BRASIL;OR;30/12/1999;2,194625;1000;JRS CAP PROPRIO;30/12/1999;30/12/1999;25,01;1000;8,77499
TELEF BRASIL;OR;13/03/2000;0,136421;1000;DIVIDENDO;13/03/2000;13/03/2000;33,4;1000;0,408446
TELEF BRASIL;OR;28/12/2000;1,660295053;1000;JRS CAP PROPRIO;28/12/2000;28/12/2000;18,65;1000;8,902386
TELEF BRASIL;OR;28/12/2001;2,147997645;1000;JRS CAP PROPRIO;28/12/2001;28/12/2001;25,19;1000;8,527184
TELEF BRASIL;OR;04/10/2002;0,6867;1000;DIVIDENDO;04/10/2002;04/10/2002;22;1000;3,121364
TELEF BRASIL;OR;10/12/2002;1,185751934;1000;JRS CAP PROPRIO;23/12/2002;23/12/2002;24,5;1000;4,839804
TELEF BRASIL;OR;27/03/2003;0,089062519;1000;DIVIDENDO;27/03/2003;27/03/2003;24;1000;0,371094
TELEF BRASIL;OR;04/04/2003;1,703964277;1000;DIVIDENDO;04/04/2003;04/04/2003;25;1000;6,815857
TELEF BRASIL;OR;02/10/2003;3,425025186;1000;DIVIDENDO;02/10/2003;02/10/2003;32,8;1000;10,44215
TELEF BRASIL;OR;11/12/2003;2,0895883;1000;JRS CAP PROPRIO;29/12/2003;29/12/2003;36,5;1000;5,724899
TELEF BRASIL;OR;07/04/2004;1,165553357;1000;DIVIDENDO;07/04/2004;07/04/2004;41,25;1000;2,825584
TELEF BRASIL;OR;07/04/2004;0,56190929;1000;JRS CAP PROPRIO;07/04/2004;07/04/2004;41,25;1000;1,362204
TELEF BRASIL;OR;05/10/2004;3,032030615;1000;DIVIDENDO;05/10/2004;05/10/2004;40,92;1000;7,409654
TELEF BRASIL;OR;05/10/2004;1,126098131;1000;JRS CAP PROPRIO;05/10/2004;05/10/2004;40,92;1000;2,75195
TELEF BRASIL;OR;01/04/2005;2,849438591;1000;DIVIDENDO;01/04/2005;01/04/2005;40,2;1000;7,088156
TELEF BRASIL;OR;29/04/2005;0,681965636;1000;JRS CAP PROPRIO;29/04/2005;29/04/2005;37;1000;1,84315
TELEF BRASIL;OR;19/09/2005;2,457954168;1;DIVIDENDO;19/09/2005;19/09/2005;35,85;1;6,856218
TELEF BRASIL;OR;19/09/2005;0,45919919;1;JRS CAP PROPRIO;19/09/2005;19/09/2005;35,85;1;1,28089
TELEF BRASIL;OR;12/12/2005;0,724048515;1;JRS CAP PROPRIO;29/12/2005;29/12/2005;37,49;1;1,931311
TELEF BRASIL;OR;23/05/2006;2,166017518;1;DIVIDENDO;23/05/2006;23/05/2006;38,97;1;5,558167
TELEF BRASIL;OR;23/05/2006;0,53705791;1;JRS CAP PROPRIO;23/05/2006;23/05/2006;38,97;1;1,378132
TELEF BRASIL;OR;10/11/2006;2,186948109;1;DIVIDENDO;13/11/2006;13/11/2006;43,85;1;4,987339
TELEF BRASIL;OR;10/11/2006;0,685737966;1;JRS CAP PROPRIO;13/11/2006;13/11/2006;43,85;1;1,563827
TELEF BRASIL;OR;18/12/2006;0,222401503;1;JRS CAP PROPRIO;28/12/2006;28/12/2006;47,32;1;0,469995
TELEF BRASIL;OR;29/03/2007;1,307779889;1;DIVIDENDO;29/03/2007;29/03/2007;46,7;1;2,800385
TELEF BRASIL;OR;30/04/2007;0,409589434;1;JRS CAP PROPRIO;30/04/2007;30/04/2007;52,8;1;0,775738
TELEF BRASIL;OR;07/11/2007;2,928286451;1;DIVIDENDO;07/11/2007;07/11/2007;51,98;1;5,633487
TELEF BRASIL;OR;07/11/2007;0,38920263;1;JRS CAP PROPRIO;07/11/2007;07/11/2007;51,98;1;0,748755
TELEF BRASIL;OR;10/12/2007;0,391055975;1;JRS CAP PROPRIO;28/12/2007;28/12/2007;46,5;1;0,840981
TELEF BRASIL;OR;26/03/2008;0,650409646;1;DIVIDENDO;26/03/2008;26/03/2008;39,5;1;1,646607
TELEF BRASIL;OR;20/05/2008;0,898872741;1;DIVIDENDO;20/05/2008;20/05/2008;41,3;1;2,176447
TELEF BRASIL;OR;20/05/2008;0,370669172;1;JRS CAP PROPRIO;20/05/2008;20/05/2008;41,3;1;0,897504
TELEF BRASIL;OR;24/11/2008;2,020146986;1;DIVIDENDO;24/11/2008;24/11/2008;37,48;1;5,389933
TELEF BRASIL;OR;09/12/2008;0,770991877;1;JRS CAP PROPRIO;30/12/2008;30/12/2008;37;1;2,083762
TELEF BRASIL;OR;24/03/2009;0,732276119;1;DIVIDENDO;25/03/2009;25/03/2009;37,5;1;1,952736
TELEF BRASIL;OR;18/05/2009;0,871072553;1;DIVIDENDO;18/05/2009;18/05/2009;41,09;1;2,119914
TELEF BRASIL;OR;30/09/2009;0,741338343;1;JRS CAP PROPRIO;30/09/2009;30/09/2009;39,5;1;1,876806
TELEF BRASIL;OR;09/12/2009;0,379935901;1;JRS CAP PROPRIO;30/12/2009;30/12/2009;37,96;1;1,000885
TELEF BRASIL;OR;07/04/2010;1,482676687;1;DIVIDENDO;07/04/2010;07/04/2010;33,41;1;4,437823
TELEF BRASIL;OR;07/04/2010;0,837054847;1;DIVIDENDO;07/04/2010;07/04/2010;33,41;1;2,505402
TELEF BRASIL;OR;29/09/2010;0,363913726;1;DIVIDENDO;30/09/2010;30/09/2010;37,8;1;0,962735
TELEF BRASIL;OR;29/09/2010;0,722804885;1;JRS CAP PROPRIO;30/09/2010;30/09/2010;37,8;1;1,912182
TELEF BRASIL;OR;14/12/2010;0,374375863;1;JRS CAP PROPRIO;30/12/2010;30/12/2010;39,3;1;0,95261
TELEF BRASIL;OR;18/03/2011;3,139752571;1;DIVIDENDO;18/03/2011;18/03/2011;41,6;1;7,547482
TELEF BRASIL;OR;13/09/2011;1,042948214;1;JRS CAP PROPRIO;30/09/2011;30/09/2011;43,89;1;2,376278
TELEF BRASIL;OR;13/09/2011;0,319058718;1;DIVIDENDO;30/09/2011;30/09/2011;43,89;1;0,726951
TELEF BRASIL;OR;12/12/2011;0,514965562;1;JRS CAP PROPRIO;29/12/2011;29/12/2011;47,79;1;1,077559
TELEF BRASIL;OR;11/04/2012;1,630092806;1;DIVIDENDO;11/04/2012;11/04/2012;51,5;1;3,165229
TELEF BRASIL;OR;05/11/2012;0,937416719;1;DIVIDENDO;23/11/2012;23/11/2012;42,76;1;2,192275
TELEF BRASIL;OR;10/01/2013;1,377913597;1;DIVIDENDO;21/01/2013;21/01/2013;46,67;1;2,952461
TELEF BRASIL;OR;16/04/2013;1,251620357;1;DIVIDENDO;16/04/2013;16/04/2013;47;1;2,663022
TELEF BRASIL;OR;19/08/2013;0,183721813;1;JRS CAP PROPRIO;30/08/2013;30/08/2013;41;1;0,448102
TELEF BRASIL;OR;19/09/2013;0,183721813;1;JRS CAP PROPRIO;30/09/2013;30/09/2013;42,91;1;0,428156
TELEF BRASIL;PR;30/12/1998;0,683597629;1000;JRS CAP PROPRIO;30/12/1998;30/12/1998;27,5;1000;2,48581
TELEF BRASIL;PR;30/12/1998;0,786402371;1000;JRS CAP PROPRIO;30/12/1998;30/12/1998;27,5;1000;2,859645
TELEF BRASIL;PR;30/12/1999;2,194625;1000;JRS CAP PROPRIO;30/12/1999;30/12/1999;43,8;1000;5,010559
TELEF BRASIL;PR;13/03/2000;0,136421;1000;DIVIDENDO;13/03/2000;13/03/2000;57;1000;0,239335
TELEF BRASIL;PR;28/12/2000;1,660295053;1000;JRS CAP PROPRIO;28/12/2000;28/12/2000;27,6;1000;6,015562
TELEF BRASIL;PR;28/12/2001;2,147997645;1000;JRS CAP PROPRIO;28/12/2001;28/12/2001;31,55;1000;6,808233
TELEF BRASIL;PR;04/10/2002;0,6867;1000;DIVIDENDO;04/10/2002;04/10/2002;32;1000;2,145938
TELEF BRASIL;PR;10/12/2002;1,185751934;1000;JRS CAP PROPRIO;23/12/2002;23/12/2002;34,4;1000;3,446953
TELEF BRASIL;PR;27/03/2003;0,267427687;1000;DIVIDENDO;27/03/2003;27/03/2003;31,7;1000;0,84362
TELEF BRASIL;PR;04/04/2003;1,874360705;1000;DIVIDENDO;04/04/2003;04/04/2003;31,75;1000;5,903498
TELEF BRASIL;PR;02/10/2003;3,767527704;1000;DIVIDENDO;02/10/2003;02/10/2003;38;1000;9,914547
TELEF BRASIL;PR;11/12/2003;2,29854713;1000;JRS CAP PROPRIO;29/12/2003;29/12/2003;46,15;1000;4,9806
TELEF BRASIL;PR;07/04/2004;1,282108693;1000;DIVIDENDO;07/04/2004;07/04/2004;47,3;1000;2,710589
TELEF BRASIL;PR;07/04/2004;0,618100219;1000;JRS CAP PROPRIO;07/04/2004;07/04/2004;47,3;1000;1,306766
TELEF BRASIL;PR;05/10/2004;3,335233677;1000;DIVIDENDO;05/10/2004;05/10/2004;49,2;1000;6,77893
TELEF BRASIL;PR;05/10/2004;1,238707944;1000;JRS CAP PROPRIO;05/10/2004;05/10/2004;49,2;1000;2,517699
TELEF BRASIL;PR;01/04/2005;3,13438245;1000;DIVIDENDO;01/04/2005;01/04/2005;50,8;1000;6,170044
TELEF BRASIL;PR;29/04/2005;0,7501622;1000;JRS CAP PROPRIO;29/04/2005;29/04/2005;49;1000;1,530943
TELEF BRASIL;PR;19/09/2005;2,703749585;1;DIVIDENDO;19/09/2005;19/09/2005;45,79;1;5,904673
TELEF BRASIL;PR;19/09/2005;0,505119108;1;JRS CAP PROPRIO;19/09/2005;19/09/2005;45,79;1;1,103121
TELEF BRASIL;PR;12/12/2005;0,796453366;1;JRS CAP PROPRIO;29/12/2005;29/12/2005;47,95;1;1,661008
TELEF BRASIL;PR;23/05/2006;2,38261927;1;DIVIDENDO;23/05/2006;23/05/2006;44;1;5,415044
TELEF BRASIL;PR;23/05/2006;0,590763702;1;JRS CAP PROPRIO;23/05/2006;23/05/2006;44;1;1,342645
TELEF BRASIL;PR;10/11/2006;2,40564292;1;DIVIDENDO;13/11/2006;13/11/2006;52,93;1;4,544952
TELEF BRASIL;PR;10/11/2006;0,754311763;1;JRS CAP PROPRIO;13/11/2006;13/11/2006;52,93;1;1,425112
TELEF BRASIL;PR;18/12/2006;0,244641653;1;JRS CAP PROPRIO;28/12/2006;28/12/2006;55;1;0,444803
TELEF BRASIL;PR;29/03/2007;1,438557878;1;DIVIDENDO;29/03/2007;29/03/2007;52,6;1;2,734901
TELEF BRASIL;PR;30/04/2007;0,450548377;1;JRS CAP PROPRIO;30/04/2007;30/04/2007;53,81;1;0,837295
TELEF BRASIL;PR;07/11/2007;3,221115096;1;DIVIDENDO;07/11/2007;07/11/2007;55,41;1;5,813238
TELEF BRASIL;PR;07/11/2007;0,428122892;1;JRS CAP PROPRIO;07/11/2007;07/11/2007;55,41;1;0,772646
TELEF BRASIL;PR;10/12/2007;0,430161573;1;JRS CAP PROPRIO;28/12/2007;28/12/2007;45,2;1;0,951685
TELEF BRASIL;PR;26/03/2008;0,71545061;1;DIVIDENDO;26/03/2008;26/03/2008;44,75;1;1,598772
TELEF BRASIL;PR;20/05/2008;0,988760015;1;DIVIDENDO;20/05/2008;20/05/2008;48,06;1;2,057345
TELEF BRASIL;PR;20/05/2008;0,407736089;1;JRS CAP PROPRIO;20/05/2008;20/05/2008;48,06;1;0,84839
TELEF BRASIL;PR;24/11/2008;2,222161684;1;DIVIDENDO;24/11/2008;24/11/2008;48,53;1;4,578944
TELEF BRASIL;PR;09/12/2008;0,848091065;1;JRS CAP PROPRIO;30/12/2008;30/12/2008;45,71;1;1,855373
TELEF BRASIL;PR;24/03/2009;0,805503731;1;DIVIDENDO;25/03/2009;25/03/2009;47,48;1;1,696512
TELEF BRASIL;PR;18/05/2009;0,958179809;1;DIVIDENDO;18/05/2009;18/05/2009;45,99;1;2,083453
TELEF BRASIL;PR;30/09/2009;0,815472178;1;JRS CAP PROPRIO;30/09/2009;30/09/2009;44,41;1;1,836235
TELEF BRASIL;PR;09/12/2009;0,417929491;1;JRS CAP PROPRIO;30/12/2009;30/12/2009;43,54;1;0,959875
TELEF BRASIL;PR;07/04/2010;1,630944355;1;DIVIDENDO;07/04/2010;07/04/2010;39,25;1;4,155272
TELEF BRASIL;PR;07/04/2010;0,920760332;1;DIVIDENDO;07/04/2010;07/04/2010;39,25;1;2,345886
TELEF BRASIL;PR;29/09/2010;0,400305099;1;DIVIDENDO;30/09/2010;30/09/2010;41,5;1;0,964591
TELEF BRASIL;PR;29/09/2010;0,795085373;1;JRS CAP PROPRIO;30/09/2010;30/09/2010;41,5;1;1,915868
TELEF BRASIL;PR;14/12/2010;0,41181345;1;JRS CAP PROPRIO;30/12/2010;30/12/2010;42,03;1;0,979808
TELEF BRASIL;PR;18/03/2011;3,453727828;1;DIVIDENDO;18/03/2011;18/03/2011;41,7;1;8,282321
TELEF BRASIL;PR;13/09/2011;1,147243036;1;JRS CAP PROPRIO;30/09/2011;30/09/2011;49,8;1;2,303701
TELEF BRASIL;PR;13/09/2011;0,350964589;1;DIVIDENDO;30/09/2011;30/09/2011;49,8;1;0,704748
TELEF BRASIL;PR;12/12/2011;0,566462118;1;JRS CAP PROPRIO;29/12/2011;29/12/2011;51,9;1;1,091449
TELEF BRASIL;PR;11/04/2012;1,793102086;1;DIVIDENDO;11/04/2012;11/04/2012;56,92;1;3,150214
TELEF BRASIL;PR;05/11/2012;1,03115839;1;DIVIDENDO;23/11/2012;23/11/2012;48,95;1;2,106554
TELEF BRASIL;PR;10/01/2013;1,515704956;1;DIVIDENDO;21/01/2013;21/01/2013;52;1;2,914817
TELEF BRASIL;PR;16/04/2013;1,376782392;1;DIVIDENDO;16/04/2013;16/04/2013;53,51;1;2,572944
TELEF BRASIL;PR;19/08/2013;0,202093994;1;JRS CAP PROPRIO;30/08/2013;30/08/2013;46,48;1;0,434798
TELEF BRASIL;PR;19/09/2013;0,202093994;1;JRS CAP PROPRIO;30/09/2013;30/09/2013;49,17;1;0,411011
TEMPO PART;OR;30/04/2012;0,521294494;1;REST CAP DIN;02/07/2012;02/07/2012;4,25;1;12,265753
TEMPO PART;OR;30/04/2013;0,173;1;DIVIDENDO;30/04/2013;30/04/2013;3,49;1;4,95702
TEREOS;OR;21/06/2011;0,07422826;1;JRS CAP PROPRIO;21/06/2011;21/06/2011;2,97;1;2,499268
TEREOS;OR;21/06/2011;0,00296042;1;DIVIDENDO;21/06/2011;21/06/2011;2,97;1;0,099677
TEREOS;OR;11/06/2012;0,03848551;1;DIVIDENDO;12/06/2012;12/06/2012;2,68;1;1,436026
TEREOS;OR;11/06/2012;0,03243403;1;JRS CAP PROPRIO;12/06/2012;12/06/2012;2,68;1;1,210225
TEREOS;OR;12/06/2013;0,046238108;1;DIVIDENDO;12/06/2013;12/06/2013;3,08;1;1,501237
TEX RENAUX;OR;01/03/1996;0,047;1;DIVIDENDO;01/03/1996;26/12/1995;1;1;4,7
TEX RENAUX;OR;27/02/1997;0,056;1;DIVIDENDO;27/02/1997;21/02/1997;3;1;1,866667
TEX RENAUX;OR;12/03/1998;0,0596;1;DIVIDENDO;12/03/1998;11/03/1997;3,1;1;1,922581
TEX RENAUX;OR;27/04/1999;0,0559;1;DIVIDENDO;27/04/1999;PRE?O TEORICO;3,04;1;1,838574
TEX RENAUX;OR;27/04/2000;0,0558;1;DIVIDENDO;27/04/2000;30/11/1999;6,01;1;0,928453
TEX RENAUX;OR;26/04/2001;0,0558;1;DIVIDENDO;26/04/2001;PRE?O TEORICO;5,95;1;0,937154
TEX RENAUX;OR;25/04/2002;0,0558;1;DIVIDENDO;25/04/2002;PRE?O TEORICO;5,9;1;0,946019
TEX RENAUX;OR;10/08/2004;0,009;1;DIVIDENDO;11/08/2004;PRE?O TEORICO;5,84;1;0,154041
TEX RENAUX;OR;28/04/2005;0,0073;1;DIVIDENDO;28/04/2005;29/03/2005;0,75;1;0,973333
TEX RENAUX;PR;01/03/1996;0,047;1;DIVIDENDO;01/03/1996;07/02/1996;1,58;1;2,974684
TEX RENAUX;PR;27/02/1997;0,056;1;DIVIDENDO;27/02/1997;25/09/1996;1,56;1;3,589744
TEX RENAUX;PR;12/03/1998;0,0596;1;DIVIDENDO;12/03/1998;27/11/1997;1,3;1;4,584615
TEX RENAUX;PR;27/04/1999;0,0559;1;DIVIDENDO;27/04/1999;25/03/1998;1,2;1;4,658333
TEX RENAUX;PR;27/04/2000;0,0558;1;DIVIDENDO;27/04/2000;26/04/2000;1,07;1;5,214953
TEX RENAUX;PR;26/04/2001;0,0558;1;DIVIDENDO;26/04/2001;22/02/2001;1,24;1;4,5
TEX RENAUX;PR;25/04/2002;0,0558;1;DIVIDENDO;25/04/2002;27/03/2002;1,2;1;4,65
TEX RENAUX;PR;10/08/2004;0,009;1;DIVIDENDO;11/08/2004;11/08/2004;0,44;1;2,045455
TEX RENAUX;PR;28/04/2005;0,0073;1;DIVIDENDO;28/04/2005;14/04/2005;0,27;1;2,703704
TIM PART S/A;OR;30/12/1998;0,09193;1000;JRS CAP PROPRIO;30/12/1998;30/12/1998;1,12;1000;8,208036
TIM PART S/A;OR;22/04/1999;0,01613;1000;DIVIDENDO;30/04/1999;30/04/1999;2,32;1000;0,695259
TIM PART S/A;OR;22/04/1999;0,0005;1000;RENDIMENTO;30/04/1999;30/04/1999;2,32;1000;0,021552
TIM PART S/A;OR;30/12/1999;0,042541638;1000;JRS CAP PROPRIO;30/12/1999;30/12/1999;3,93;1000;1,082484
TIM PART S/A;OR;28/12/2000;0,007520955;1000;JRS CAP PROPRIO;28/12/2000;28/12/2000;3,99;1000;0,188495
TIM PART S/A;OR;25/04/2001;0,027637218;1000;DIVIDENDO;25/04/2001;25/04/2001;3,42;1000;0,808106
TIM PART S/A;OR;25/04/2001;0,000131243;1000;RENDIMENTO;25/04/2001;25/04/2001;3,42;1000;0,003838
TIM PART S/A;OR;28/12/2001;0,06162768;1000;JRS CAP PROPRIO;28/12/2001;28/12/2001;3,03;1000;2,033917
TIM PART S/A;OR;05/04/2002;0,002547925;1000;DIVIDENDO;05/04/2002;05/04/2002;2,67;1000;0,095428
TIM PART S/A;OR;05/04/2002;0,000012202;1000;RENDIMENTO;05/04/2002;05/04/2002;2,67;1000;0,000457
TIM PART S/A;OR;30/12/2002;0,04956702;1000;JRS CAP PROPRIO;30/12/2002;30/12/2002;1,96;1000;2,52893
TIM PART S/A;OR;18/03/2003;0,034326923;1000;DIVIDENDO;18/03/2003;18/03/2003;1,89;1000;1,816239
TIM PART S/A;OR;30/12/2003;0,033662622;1000;JRS CAP PROPRIO;30/12/2003;30/12/2003;3,03;1000;1,110978
TIM PART S/A;OR;23/04/2004;0,076149999;1000;DIVIDENDO;23/04/2004;23/04/2004;3,82;1000;1,993455
TIM PART S/A;OR;30/12/2004;0,042704317;1000;JRS CAP PROPRIO;30/12/2004;30/12/2004;3,87;1000;1,103471
TIM PART S/A;OR;09/03/2005;0,0607;1000;DIVIDENDO;09/03/2005;09/03/2005;4,5;1000;1,348889
TIM PART S/A;OR;14/12/2005;0,079583755;1000;JRS CAP PROPRIO;14/12/2005;14/12/2005;6,75;1000;1,179019
TIM PART S/A;OR;07/03/2006;0,0711;1000;DIVIDENDO;07/03/2006;07/03/2006;8,85;1000;0,80339
TIM PART S/A;OR;12/04/2007;0,1935;1000;DIVIDENDO;12/04/2007;12/04/2007;11,93;1000;1,621961
TIM PART S/A;OR;11/04/2011;0,200591462;1;DIVIDENDO;11/04/2011;11/04/2011;8,4;1;2,387994
TIM PART S/A;OR;11/04/2012;0,125863449;1;DIVIDENDO;11/04/2012;11/04/2012;11,46;1;1,098285
TIM PART S/A;OR;11/04/2012;0,094787112;1;DIVIDENDO;11/04/2012;11/04/2012;11,46;1;0,827113
TIM PART S/A;OR;11/04/2013;0,153713319;1;DIVIDENDO;10/05/2013;10/05/2013;8,34;1;1,843085
TIM PART S/A;OR;11/04/2013;0,153713319;1;DIVIDENDO;10/05/2013;10/05/2013;8,34;1;1,843085
TIM PART S/A;PR;30/12/1998;0,09193;1000;JRS CAP PROPRIO;30/12/1998;30/12/1998;2,04;1000;4,506373
TIM PART S/A;PR;22/04/1999;0,01613;1000;DIVIDENDO;30/04/1999;30/04/1999;3,27;1000;0,493272
TIM PART S/A;PR;22/04/1999;0,0005;1000;RENDIMENTO;30/04/1999;30/04/1999;3,27;1000;0,015291
TIM PART S/A;PR;30/12/1999;0,042541638;1000;JRS CAP PROPRIO;30/12/1999;30/12/1999;6;1000;0,709027
TIM PART S/A;PR;28/12/2000;0,007520955;1000;JRS CAP PROPRIO;28/12/2000;28/12/2000;5,15;1000;0,146038
TIM PART S/A;PR;25/04/2001;0,027637218;1000;DIVIDENDO;25/04/2001;25/04/2001;4,1;1000;0,674078
TIM PART S/A;PR;25/04/2001;0,000131243;1000;RENDIMENTO;25/04/2001;25/04/2001;4,1;1000;0,003201
TIM PART S/A;PR;28/12/2001;0,06162768;1000;JRS CAP PROPRIO;28/12/2001;28/12/2001;3,61;1000;1,707138
TIM PART S/A;PR;05/04/2002;0,002547925;1000;DIVIDENDO;05/04/2002;05/04/2002;3,06;1000;0,083266
TIM PART S/A;PR;05/04/2002;0,000012202;1000;RENDIMENTO;05/04/2002;05/04/2002;3,06;1000;0,000399
TIM PART S/A;PR;30/12/2002;0,04956702;1000;JRS CAP PROPRIO;30/12/2002;30/12/2002;2,74;1000;1,809015
TIM PART S/A;PR;18/03/2003;0,034326923;1000;DIVIDENDO;18/03/2003;18/03/2003;2,37;1000;1,448393
TIM PART S/A;PR;30/12/2003;0,033662622;1000;JRS CAP PROPRIO;30/12/2003;30/12/2003;4,13;1000;0,815076
TIM PART S/A;PR;23/04/2004;0,076149999;1000;DIVIDENDO;23/04/2004;23/04/2004;4,63;1000;1,644708
TIM PART S/A;PR;30/12/2004;0,042704317;1000;JRS CAP PROPRIO;30/12/2004;30/12/2004;4,05;1000;1,054428
TIM PART S/A;PR;09/03/2005;0,0607;1000;DIVIDENDO;09/03/2005;09/03/2005;4,24;1000;1,431604
TIM PART S/A;PR;14/12/2005;0,079583755;1000;JRS CAP PROPRIO;14/12/2005;14/12/2005;5,71;1000;1,393761
TIM PART S/A;PR;07/03/2006;0,0711;1000;DIVIDENDO;07/03/2006;07/03/2006;8,1;1000;0,877778
TIM PART S/A;PR;12/04/2007;0,1935;1000;DIVIDENDO;12/04/2007;12/04/2007;7,72;1000;2,506477
TIM PART S/A;PR;11/04/2008;0,1377;1;DIVIDENDO;11/04/2008;11/04/2008;5,31;1;2,59322
TIM PART S/A;PR;02/04/2009;0,110739;1;DIVIDENDO;02/04/2009;02/04/2009;2,8;1;3,954964
TIM PART S/A;PR;27/04/2010;0,1251;1;DIVIDENDO;27/04/2010;27/04/2010;4,42;1;2,830317
TIM PART S/A;PR;11/04/2011;0,200591462;1;DIVIDENDO;11/04/2011;11/04/2011;7,09;1;2,829217
TIME FOR FUN;OR;27/04/2012;0,205878;1;DIVIDENDO;27/04/2012;27/04/2012;17,3;1;1,190046
TIVIT;OR;11/12/2009;0,167434302;1;JRS CAP PROPRIO;22/12/2009;22/12/2009;15,89;1;1,053709
TIVIT;OR;08/04/2010;0,515024028;1;DIVIDENDO;08/04/2010;08/04/2010;18,3;1;2,814339
TOTVS;OR;16/03/2007;0,84539;1;DIVIDENDO;16/03/2007;16/03/2007;54,98;1;1,537632
TOTVS;OR;07/03/2008;1,10838;1;DIVIDENDO;07/03/2008;07/03/2008;52,75;1;2,101194
TOTVS;OR;18/12/2008;0,625954;1;JRS CAP PROPRIO;18/12/2008;18/12/2008;37,35;1;1,675914
TOTVS;OR;24/03/2009;0,53001;1;DIVIDENDO;25/03/2009;25/03/2009;41,14;1;1,288308
TOTVS;OR;10/12/2009;0,722255;1;JRS CAP PROPRIO;10/12/2009;10/12/2009;119,99;1;0,601929
TOTVS;OR;24/03/2010;1,5921;1;DIVIDENDO;24/03/2010;24/03/2010;110,5;1;1,440814
TOTVS;OR;21/12/2010;0,858252;1;JRS CAP PROPRIO;21/12/2010;21/12/2010;170,82;1;0,502431
TOTVS;OR;10/03/2011;1,9106;1;DIVIDENDO;10/03/2011;10/03/2011;166,5;1;1,147508
TOTVS;OR;20/12/2011;0,219481;1;JRS CAP PROPRIO;21/12/2011;21/12/2011;32,52;1;0,674911
TOTVS;OR;21/03/2012;0,40453;1;DIVIDENDO;21/03/2012;21/03/2012;33,02;1;1,225106
